Transaction_ID,Date,Customer_ID,Product_ID,Total_Cost,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
722,2020-01-05 11:40:32.432432432,1069,536,5096.553818483975,Online,High,WH-2,Regular,Pending,Satisfied,False,Not Specified,Wire Transfer,True,South,Mexico
960,2020-01-04 03:01:37.297297297,1088,527,5380.224624545396,Direct,Low,WH-1,Express,Delivered,Neutral,False,Wrong Item,Cash,True,West,Canada
466,2020-01-02 12:58:22.702702702,1021,520,4380.328023380584,Partner,Medium,WH-3,Regular,Backorder,Neutral,False,Wrong Item,Cash,True,North,Canada
700,2020-01-04 09:56:45.405405405,1064,551,4261.403648861524,Reseller,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Unknown,Wire Transfer,False,North,Canada
629,2020-01-09 01:43:47.027027027,1067,515,2180.521032827847,Reseller,Critical,WH-2,Express,Backorder,Satisfied,True,Wrong Item,PayPal,False,North,USA
534,2020-01-05 13:11:21.081081081,1094,544,5965.912144726436,Direct,Critical,WH-2,Overnight,Delivered,Neutral,True,Not Specified,Cash,True,North,Canada
502,2020-01-08 20:19:27.567567567,1059,501,5096.553818483975,Direct,Low,WH-1,Overnight,Delivered,Satisfied,False,Wrong Item,Cash,True,South,Canada
538,2020-01-07 03:53:30.810810810,1083,545,2649.5880850302688,Direct,Low,WH-1,Express,Cancelled,Neutral,True,Late,Credit Card,False,East,Mexico
129,2020-01-01 08:38:55.135135135,1093,514,2756.0462891464463,Direct,Medium,WH-3,Regular,Cancelled,Neutral,True,Damaged,PayPal,True,North,USA
148,2020-01-03 14:16:12.972972973,1046,557,5096.553818483975,Reseller,High,WH-3,2-Day,Delivered,Neutral,True,Late,Credit Card,True,North,Canada
964,2020-01-07 06:42:09.729729729,1005,511,3213.4468913413093,Partner,High,WH-1,Overnight,Delivered,Neutral,True,Damaged,PayPal,True,East,Canada
759,2020-01-09 19:14:35.675675675,1074,513,1265.8463491112166,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,True,Late,Cash,True,East,Canada
603,2020-01-06 10:22:42.162162162,1054,513,9224.776649774802,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,Mexico
76,2020-01-01 19:40:32.432432432,1064,512,8528.648089212329,Reseller,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Cash,True,South,Canada
263,2020-01-07 01:04:51.891891891,1066,533,2966.8729700289327,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,False,West,Mexico
112,2020-01-07 12:58:22.702702702,1043,534,2121.729451468562,Partner,High,WH-2,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
65,2020-01-03 11:01:37.297297297,1057,537,8344.254039826337,Reseller,High,WH-1,Regular,Pending,Unsatisfied,True,Late,Credit Card,True,South,Mexico
185,2020-01-08 20:06:29.189189189,1056,553,1087.180376547615,Direct,High,WH-2,Express,Delivered,Satisfied,True,Unknown,PayPal,True,North,Mexico
738,2020-01-08 10:22:42.162162162,1017,513,4221.553280341643,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,True,North,Canada
920,2020-01-02 08:00:00.000000000,1087,530,5436.310920128572,Online,Low,WH-1,Express,Cancelled,Satisfied,False,Late,Cash,False,East,Canada
711,2020-01-02 12:06:29.189189189,1040,553,3723.400039440891,Direct,High,WH-2,Regular,Backorder,Unsatisfied,False,Not Specified,Credit Card,True,East,Mexico
55,2020-01-03 04:32:25.945945945,1034,530,2683.353895077375,Partner,Low,WH-3,Regular,Cancelled,Neutral,False,Late,Cash,False,North,Mexico
149,2020-01-04 09:43:47.027027027,1034,505,8355.156329241156,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Wire Transfer,False,North,Mexico
830,2020-01-03 02:35:40.540540540,1086,554,4173.71704191779,Direct,High,WH-3,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,North,USA
430,2020-01-01 06:55:08.108108108,1074,520,5669.887293785171,Partner,Low,WH-1,2-Day,Backorder,Neutral,False,Damaged,Cash,True,South,USA
25,2020-01-05 10:09:43.783783783,1081,553,5955.731963357004,Online,Critical,WH-2,2-Day,Pending,Satisfied,False,Damaged,PayPal,False,North,Canada
903,2020-01-05 12:58:22.702702702,1059,547,5096.553818483975,Partner,High,WH-3,Regular,Backorder,Satisfied,False,Late,Cash,False,South,USA
319,2020-01-05 14:16:12.972972973,1060,554,8239.374544744896,Online,High,WH-2,2-Day,Delivered,Neutral,True,Damaged,Credit Card,True,South,Canada
778,2020-01-01 13:11:21.081081081,1089,549,5404.691342377903,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
102,2020-01-02 10:48:38.918918918,1074,547,4929.844422928279,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,True,Not Specified,Cash,False,North,Canada
473,2020-01-01 21:11:21.081081081,1063,520,6594.292571934391,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,False,Unknown,Credit Card,False,South,Canada
310,2020-01-07 21:37:17.837837837,1015,522,1605.4056090627107,Partner,Low,WH-1,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,East,Canada
7,2020-01-07 07:21:04.864864864,1011,542,3372.985357146096,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,East,Mexico
728,2020-01-07 23:34:03.243243243,1099,504,9434.787552354324,Partner,Critical,WH-2,2-Day,Pending,Satisfied,False,Wrong Item,Credit Card,True,West,Mexico
927,2020-01-07 01:56:45.405405405,1050,505,9518.09450933336,Online,Critical,WH-1,Regular,Pending,Neutral,True,Not Specified,Cash,True,West,USA
20,2020-01-02 04:06:29.189189189,1001,523,8312.621506260866,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,False,Unknown,Wire Transfer,True,West,Canada
655,2020-01-05 01:43:47.027027027,1066,546,744.0516262593776,Online,High,WH-1,Regular,Pending,Satisfied,True,Wrong Item,Credit Card,True,South,USA
904,2020-01-02 17:04:51.891891891,1072,557,9793.096351002305,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,False,North,Canada
833,2020-01-07 18:09:43.783783783,1082,549,5361.220747589658,Direct,High,WH-3,Express,Backorder,Unsatisfied,False,Wrong Item,Cash,True,North,USA
86,2020-01-01 17:17:50.270270270,1063,518,8771.355824192418,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,False,Late,Wire Transfer,False,West,USA
190,2020-01-08 17:17:50.270270270,1038,520,9696.725623781967,Reseller,High,WH-2,Overnight,Cancelled,Neutral,True,Late,Cash,False,West,USA
79,2020-01-05 02:09:43.783783783,1050,510,6891.263836918433,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada
9,2020-01-06 12:45:24.324324324,1026,527,8136.146459593014,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico
244,2020-01-06 15:34:03.243243243,1009,515,1492.3179219514382,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada
906,2020-01-04 07:34:03.243243243,1093,516,8092.000725495429,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico
349,2020-01-08 20:19:27.567567567,1089,541,7647.779881885985,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico
783,2020-01-04 13:37:17.837837837,1026,550,8191.9128445259485,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada
945,2020-01-05 05:37:17.837837837,1029,516,5096.553818483975,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada
272,2020-01-06 01:43:47.027027027,1070,526,6332.71791008971,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada
139,2020-01-06 19:53:30.810810810,1042,529,7632.31166750503,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico
33,2020-01-05 03:14:35.675675675,1037,513,8950.43345491575,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA
355,2020-01-09 12:19:27.567567567,1039,535,1891.144437726753,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA
531,2020-01-04 16:00:00.000000000,1001,543,6145.297359431674,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
78,2020-01-09 14:29:11.351351351,1038,517,2163.669831238356,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico
645,2020-01-01 18:22:42.162162162,1074,544,1719.095690793263,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico
341,2020-01-07 09:30:48.648648648,1085,518,9602.12108473462,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
5,2020-01-01 22:55:08.108108108,1096,525,1285.999938372804,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA
743,2020-01-04 17:04:51.891891891,1042,542,5096.553818483975,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada
421,2020-01-08 08:12:58.378378378,1095,545,772.1980619877179,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA
551,2020-01-08 12:06:29.189189189,1001,529,5046.019514235464,Partner,Low,WH-2,Express,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,West,Mexico
695,2020-01-08 16:00:00.000000000,1026,560,1040.3732788876423,Partner,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Cash,False,West,USA
590,2020-01-09 10:09:43.783783783,1097,526,5096.553818483975,Partner,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
715,2020-01-03 13:24:19.459459459,1039,529,5096.553818483975,Partner,Medium,WH-1,Regular,Backorder,Neutral,False,Damaged,Cash,True,North,Canada
589,2020-01-08 09:43:47.027027027,1051,541,3083.5683142828875,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Credit Card,False,South,Mexico
869,2020-01-08 05:37:17.837837837,1030,527,1229.2015879430112,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,North,Mexico
712,2020-01-08 13:50:16.216216216,1011,552,5306.350716035805,Direct,Low,WH-2,Overnight,Pending,Satisfied,False,Late,Credit Card,False,North,Mexico
204,2020-01-04 15:47:01.621621621,1017,557,2518.2491333569933,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada
223,2020-01-06 19:27:34.054054054,1064,531,5181.786053061834,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,True,South,Canada
165,2020-01-07 13:11:21.081081081,1026,544,7521.136271424039,Direct,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,False,South,Canada
515,2020-01-09 20:58:22.702702702,1022,542,8274.614035405584,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Damaged,Cash,True,West,Canada
848,2020-01-09 12:19:27.567567567,1099,536,918.6256849186232,Online,High,WH-3,2-Day,Backorder,Satisfied,False,Not Specified,Cash,False,East,Canada
705,2020-01-04 20:06:29.189189189,1053,522,2883.3514489616523,Direct,Low,WH-1,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,False,North,Canada
936,2020-01-05 17:30:48.648648648,1089,520,3899.206868688134,Direct,Low,WH-2,Overnight,Pending,Neutral,False,Late,Credit Card,True,South,Mexico
425,2020-01-04 12:32:25.945945945,1043,547,3411.11181568203,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Cash,True,West,Canada
47,2020-01-08 01:04:51.891891891,1065,534,1697.0192647079457,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,False,Not Specified,Wire Transfer,True,West,Mexico
402,2020-01-01 21:11:21.081081081,1038,521,4234.48712181431,Online,High,WH-2,2-Day,Pending,Neutral,True,Wrong Item,Wire Transfer,True,East,USA
547,2020-01-05 05:37:17.837837837,1016,521,8569.740859144487,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
864,2020-01-05 14:16:12.972972973,1094,560,7000.985364790775,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,East,Mexico
392,2020-01-09 17:04:51.891891891,1027,542,2615.422751669307,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,True,Unknown,PayPal,True,South,Mexico
429,2020-01-06 18:09:43.783783783,1011,525,9751.10392689292,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico
348,2020-01-04 00:51:53.513513513,1004,556,4330.5010152463165,Online,Critical,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,True,East,USA
428,2020-01-04 14:29:11.351351351,1020,539,4278.00193711402,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,False,North,Mexico
952,2020-01-09 17:04:51.891891891,1009,533,5096.553818483975,Direct,Low,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Wire Transfer,True,West,USA
420,2020-01-03 11:40:32.432432432,1027,538,4232.5035344852,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,False,Not Specified,Wire Transfer,True,East,Mexico
356,2020-01-02 08:25:56.756756756,1014,529,8412.832297955167,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
796,2020-01-07 11:01:37.297297297,1079,555,9072.83112305141,Online,Low,WH-1,Express,Cancelled,Unsatisfied,True,Unknown,PayPal,False,South,Mexico
260,2020-01-09 18:35:40.540540540,1051,541,9413.999422187502,Direct,Low,WH-3,2-Day,Cancelled,Neutral,False,Late,Credit Card,True,East,Mexico
608,2020-01-05 06:16:12.972972973,1048,534,7908.298398095647,Reseller,High,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,South,Canada
395,2020-01-01 22:16:12.972972972,1068,558,4463.3374763634765,Online,Critical,WH-3,Express,Pending,Unsatisfied,True,Not Specified,Wire Transfer,True,North,Canada
512,2020-01-02 09:17:50.270270270,1049,551,5783.81157998511,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Credit Card,True,West,Mexico
383,2020-01-04 15:08:06.486486486,1029,553,9908.15688603966,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,PayPal,True,East,USA
296,2020-01-02 03:53:30.810810810,1023,508,1627.115774545013,Partner,Low,WH-1,Express,Backorder,Unsatisfied,False,Damaged,PayPal,False,West,USA
566,2020-01-03 17:43:47.027027027,1032,550,978.9593492209874,Online,High,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Wire Transfer,False,South,Mexico
397,2020-01-03 06:42:09.729729729,1066,512,2123.895822998059,Reseller,Medium,WH-3,Regular,Backorder,Neutral,True,Damaged,Cash,True,West,Mexico
385,2020-01-01 11:27:34.054054054,1094,536,6233.523661760649,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,False,North,Mexico
131,2020-01-01 03:01:37.297297297,1050,522,7383.683725052475,Partner,Low,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,Cash,False,South,Mexico
554,2020-01-09 15:08:06.486486486,1066,505,5096.553818483975,Online,High,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,West,Mexico
638,2020-01-03 05:11:21.081081081,1098,529,3404.5675957492654,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,North,Mexico
405,2020-01-09 05:24:19.459459459,1047,535,6786.327485117588,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,False,Late,PayPal,True,West,Mexico
508,2020-01-08 16:25:56.756756756,1052,559,2414.5195910599723,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico
172,2020-01-05 22:03:14.594594594,1047,517,5096.553818483975,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Unknown,Wire Transfer,True,North,Canada
276,2020-01-04 11:14:35.675675675,1084,515,8323.74615281228,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico
198,2020-01-03 03:53:30.810810810,1057,544,5989.965570593839,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada
489,2020-01-09 19:53:30.810810810,1063,515,6877.072839676759,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico
573,2020-01-06 12:19:27.567567567,1055,549,6208.6640537613175,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA
812,2020-01-05 08:25:56.756756756,1014,535,5096.553818483975,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico
353,2020-01-09 13:50:16.216216216,1040,510,7449.216408409821,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico
802,2020-01-04 07:08:06.486486486,1087,544,8350.237704026775,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,Unknown,Wire Transfer,True,South,Mexico
732,2020-01-06 09:56:45.405405405,1073,511,5035.45380006336,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA
457,2020-01-08 11:01:37.297297297,1029,516,5534.435575837213,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada
635,2020-01-06 05:24:19.459459459,1038,521,6035.787268774475,Online,Low,WH-1,Regular,Pending,Neutral,True,Unknown,PayPal,False,North,Mexico
281,2020-01-09 13:37:17.837837837,1001,549,8154.28799384807,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico
658,2020-01-02 22:55:08.108108108,1022,521,6362.506472072235,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada
725,2020-01-07 12:58:22.702702702,1036,502,5096.553818483975,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA
414,2020-01-07 03:01:37.297297297,1029,514,8749.890477495874,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico
40,2020-01-05 06:29:11.351351351,1073,546,8463.189000277105,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,Unknown,PayPal,True,North,USA
344,2020-01-09 08:38:55.135135135,1083,519,9375.889084591156,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
269,2020-01-08 11:14:35.675675675,1045,502,7074.106931493219,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada
867,2020-01-03 16:51:53.513513513,1045,505,4130.325010909408,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA
318,2020-01-09 03:53:30.810810810,1062,518,8419.618099514137,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
381,2020-01-02 20:45:24.324324324,1064,536,7941.330838082453,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA
36,2020-01-03 06:29:11.351351351,1083,539,5149.229105362593,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
835,2020-01-01 01:43:47.027027027,1016,539,4136.448953828885,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada
225,2020-01-01 05:50:16.216216216,1059,532,6162.778574763907,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada
404,2020-01-08 17:56:45.405405405,1031,533,657.6285660096798,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico
63,2020-01-08 13:37:17.837837837,1094,515,2577.743103074041,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada
773,2020-01-08 19:14:35.675675675,1080,557,9723.932371243876,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada
175,2020-01-06 12:19:27.567567567,1014,508,3729.7327060358575,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada
114,2020-01-07 07:34:03.243243243,1023,504,2442.259538410594,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada
99,2020-01-04 14:42:09.729729729,1010,511,2762.393209824115,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico
784,2020-01-07 06:55:08.108108108,1047,524,9530.061799066883,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada
329,2020-01-07 22:29:11.351351351,1040,555,4254.963496596,Partner,High,WH-3,Regular,Delivered,Satisfied,True,Late,Cash,False,West,Mexico
726,2020-01-08 15:21:04.864864864,1020,549,1083.7397562424812,Direct,Critical,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada
807,2020-01-04 13:24:19.459459459,1039,517,8346.356931225153,Partner,Critical,WH-2,Regular,Cancelled,Neutral,True,Late,Wire Transfer,False,South,Mexico
561,2020-01-02 02:48:38.918918918,1001,555,5707.37942591621,Partner,Critical,WH-1,Regular,Cancelled,Unsatisfied,False,Wrong Item,Cash,False,West,USA
691,2020-01-09 21:24:19.459459459,1071,555,3906.9050285591184,Reseller,Critical,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada
43,2020-01-07 03:14:35.675675675,1045,541,4364.645609041374,Online,High,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,True,West,Canada
888,2020-01-02 23:21:04.864864864,1043,517,8076.383430316616,Online,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,North,Mexico
680,2020-01-04 23:21:04.864864864,1086,523,6329.560078399146,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,True,North,USA
913,2020-01-01 12:19:27.567567567,1041,517,8731.020243627152,Reseller,High,WH-1,Regular,Backorder,Satisfied,True,Damaged,Cash,False,West,Canada
247,2020-01-03 07:47:01.621621621,1040,522,1627.7364073365588,Partner,Critical,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,USA
384,2020-01-02 08:38:55.135135135,1033,534,5096.553818483975,Direct,Medium,WH-1,2-Day,Backorder,Neutral,False,Late,Credit Card,False,South,Canada
287,2020-01-02 23:21:04.864864864,1011,509,8488.632748827618,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Not Specified,Cash,True,West,Canada
513,2020-01-05 09:43:47.027027027,1029,514,7905.408663528603,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,Canada
403,2020-01-02 08:51:53.513513513,1013,515,1452.332855367328,Partner,Low,WH-1,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
870,2020-01-01 14:55:08.108108108,1068,532,5096.553818483975,Partner,Low,WH-3,Express,Backorder,Neutral,False,Wrong Item,PayPal,True,West,USA
780,2020-01-08 22:03:14.594594594,1015,527,5096.553818483975,Reseller,High,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,USA
781,2020-01-07 13:24:19.459459459,1059,537,6886.381529294849,Partner,Critical,WH-2,2-Day,Delivered,Satisfied,True,Wrong Item,Credit Card,True,South,USA
14,2020-01-05 03:01:37.297297297,1027,543,6427.985612525333,Direct,Critical,WH-2,Express,Backorder,Neutral,True,Damaged,Cash,False,North,Canada
819,2020-01-07 05:37:17.837837837,1003,514,1066.0774248548653,Reseller,High,WH-3,Express,Backorder,Satisfied,False,Late,PayPal,True,East,Canada
529,2020-01-08 08:38:55.135135135,1049,556,3581.129084839421,Online,Medium,WH-1,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,West,USA
236,2020-01-03 01:43:47.027027027,1094,551,5882.749959601898,Partner,Critical,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,West,Mexico
212,2020-01-02 10:22:42.162162162,1100,508,7065.030221022987,Reseller,Medium,WH-3,2-Day,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Canada
578,2020-01-06 13:50:16.216216216,1093,546,7289.8289182693425,Online,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Cash,False,East,USA
919,2020-01-08 08:00:00.000000000,1047,516,4326.025105094892,Direct,Medium,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,Cash,False,South,USA
2,2020-01-04 22:03:14.594594594,1033,513,3755.128891963954,Partner,High,WH-1,2-Day,Cancelled,Neutral,True,Damaged,PayPal,True,West,Mexico
267,2020-01-07 05:24:19.459459459,1026,522,5096.553818483975,Partner,Low,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,South,USA
467,2020-01-02 23:21:04.864864864,1090,508,6957.12355991678,Direct,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,North,USA
101,2020-01-06 00:00:00.000000000,1017,506,4946.656015225756,Direct,Medium,WH-2,Regular,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Mexico
972,2020-01-07 08:00:00.000000000,1077,506,6443.97816648285,Online,Medium,WH-1,Regular,Delivered,Neutral,False,Damaged,Credit Card,False,East,USA
230,2020-01-09 14:55:08.108108108,1053,560,9072.923816217984,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Credit Card,True,North,USA
637,2020-01-08 17:56:45.405405405,1009,560,3605.939731198415,Direct,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Credit Card,True,West,USA
782,2020-01-04 01:43:47.027027027,1026,504,5072.140536582751,Partner,Critical,WH-2,Regular,Pending,Unsatisfied,False,Unknown,Cash,False,South,Mexico
56,2020-01-08 11:40:32.432432432,1054,507,5750.291543879108,Reseller,Low,WH-3,Regular,Delivered,Unsatisfied,False,Wrong Item,Cash,True,North,USA
255,2020-01-03 00:25:56.756756756,1075,560,5096.553818483975,Online,Medium,WH-3,2-Day,Cancelled,Neutral,False,Not Specified,Cash,True,West,Mexico
26,2020-01-04 17:17:50.270270270,1069,530,6838.51720334472,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,Unknown,Wire Transfer,False,North,Mexico
974,2020-01-05 12:19:27.567567567,1069,522,4369.972480021907,Reseller,Critical,WH-1,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,True,South,Mexico
646,2020-01-07 06:29:11.351351351,1030,538,5995.678828178636,Direct,Low,WH-2,Overnight,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,USA
312,2020-01-03 12:19:27.567567567,1038,503,9415.580503034467,Partner,Low,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,USA
142,2020-01-02 05:50:16.216216216,1021,516,2750.8665866131623,Partner,High,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,South,Mexico
291,2020-01-07 14:55:08.108108108,1033,531,8324.424302115247,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,False,South,Mexico
